id,CITY,STATE,DATE,TIME,LONGITUDE,LATITUDE,CONCENTRATION OF CO2 (PPMV)
836,Boston,MA,4/1/2015,151.0,-70.5,42.5,399.711
837,Boston,MA,5/1/2015,152.0,-70.5,42.5,400.17
838,Boston,MA,6/1/2015,153.0,-70.5,42.5,398.288
839,Boston,MA,7/1/2015,154.0,-70.5,42.5,397.829
840,Boston,MA,8/1/2015,155.0,-70.5,42.5,397.936
841,Boston,MA,9/1/2015,156.0,-70.5,42.5,399.167
842,Boston,MA,10/1/2015,157.0,-70.5,42.5,398.56
843,Boston,MA,11/1/2015,158.0,-70.5,42.5,398.828
844,Boston,MA,12/1/2015,159.0,-70.5,42.5,400.214
845,Boston,MA,1/1/2016,160.0,-70.5,42.5,400.759
846,Boston,MA,2/1/2016,161.0,-70.5,42.5,401.759
847,Boston,MA,3/1/2016,162.0,-70.5,42.5,401.733
848,Boston,MA,4/1/2016,163.0,-70.5,42.5,402.047
849,Boston,MA,5/1/2016,164.0,-70.5,42.5,402.191
850,Boston,MA,6/1/2016,165.0,-70.5,42.5,402.38
851,Boston,MA,7/1/2016,166.0,-70.5,42.5,401.233
852,Boston,MA,8/1/2016,167.0,-70.5,42.5,400.867
853,Boston,MA,9/1/2016,168.0,-70.5,42.5,400.91
854,Boston,MA,10/1/2016,169.0,-70.5,42.5,400.798
855,Boston,MA,11/1/2016,170.0,-70.5,42.5,401.373
856,Boston,MA,12/1/2016,171.0,-70.5,42.5,402.382
857,Boston,MA,1/1/2017,172.0,-70.5,42.5,402.387
858,Boston,MA,2/1/2017,173.0,-70.5,42.5,404.025
859,Boston,MA,3/1/2017,174.0,-70.5,42.5,403.828
860,Boston,MA,4/1/2017,175.0,-70.5,42.5,403.839
861,Boston,MA,5/1/2017,176.0,-70.5,42.5,403.185
862,Boston,MA,6/1/2017,177.0,-70.5,42.5,403.694
863,Boston,MA,7/1/2017,178.0,-70.5,42.5,402.497
864,Boston,MA,8/1/2017,179.0,-70.5,42.5,402.183
865,Boston,MA,9/1/2017,180.0,-70.5,42.5,402.614
866,Boston,MA,10/1/2017,181.0,-70.5,42.5,402.983
867,Boston,MA,11/1/2017,182.0,-70.5,42.5,403.473
868,Boston,MA,12/1/2017,183.0,-70.5,42.5,404.462
869,Boston,MA,1/1/2018,184.0,-70.5,42.5,405.038
870,Boston,MA,2/1/2018,185.0,-70.5,42.5,403.893
871,Boston,MA,3/1/2018,186.0,-70.5,42.5,404.978
872,Boston,MA,4/1/2018,187.0,-70.5,42.5,406.141
873,Boston,MA,5/1/2018,188.0,-70.5,42.5,406.817
874,Boston,MA,6/1/2018,189.0,-70.5,42.5,405.289
875,Boston,MA,7/1/2018,190.0,-70.5,42.5,405.511
876,Boston,MA,8/1/2018,191.0,-70.5,42.5,404.66
877,Boston,MA,9/1/2018,192.0,-70.5,42.5,404.245
878,Boston,MA,10/1/2018,193.0,-70.5,42.5,404.871
879,Boston,MA,11/1/2018,194.0,-70.5,42.5,405.555
880,Boston,MA,12/1/2018,195.0,-70.5,42.5,406.757
881,Boston,MA,1/1/2019,196.0,-70.5,42.5,407.171
882,Boston,MA,2/1/2019,197.0,-70.5,42.5,408.085
883,Boston,MA,3/1/2019,198.0,-70.5,42.5,408.44
884,Boston,MA,4/1/2019,199.0,-70.5,42.5,408.261
885,Boston,MA,5/1/2019,200.0,-70.5,42.5,407.776
886,Boston,MA,6/1/2019,201.0,-70.5,42.5,407.55
887,Boston,MA,7/1/2019,202.0,-70.5,42.5,408.814
888,Boston,MA,8/1/2019,203.0,-70.5,42.5,406.463
889,Boston,MA,9/1/2019,204.0,-70.5,42.5,407.601
890,Boston,MA,10/1/2019,205.0,-70.5,42.5,407.345
891,Boston,MA,11/1/2019,206.0,-70.5,42.5,409.229
892,Boston,MA,12/1/2019,207.0,-70.5,42.5,408.536
893,Boston,MA,1/1/2020,208.0,-70.5,42.5,409.313
894,Boston,MA,2/1/2020,209.0,-70.5,42.5,408.612
895,Boston,MA,3/1/2020,210.0,-70.5,42.5,408.932
896,Boston,MA,4/1/2020,211.0,-70.5,42.5,409.54
897,Boston,MA,5/1/2020,212.0,-70.5,42.5,411.643
898,Boston,MA,6/1/2020,213.0,-70.5,42.5,410.414
899,Boston,MA,7/1/2020,214.0,-70.5,42.5,410.027
900,Boston,MA,8/1/2020,215.0,-70.5,42.5,408.218
901,Boston,MA,9/1/2020,216.0,-70.5,42.5,409.442
902,Boston,MA,10/1/2020,217.0,-70.5,42.5,408.895
903,Boston,MA,11/1/2020,218.0,-70.5,42.5,409.982
904,Boston,MA,12/1/2020,219.0,-70.5,42.5,410.375
905,Boston,MA,1/1/2021,220.0,-70.5,42.5,411.413
906,Boston,MA,2/1/2021,221.0,-70.5,42.5,410.357
907,Boston,MA,3/1/2021,222.0,-70.5,42.5,413.621
908,Boston,MA,4/1/2021,223.0,-70.5,42.5,412.775
909,Boston,MA,5/1/2021,224.0,-70.5,42.5,412.871
910,Boston,MA,6/1/2021,225.0,-70.5,42.5,413.258
911,Boston,MA,7/1/2021,226.0,-70.5,42.5,410.294
912,Boston,MA,8/1/2021,227.0,-70.5,42.5,410.417
913,Chicago,IL,9/1/2002,0.0,-87.5,41.5,372.047
914,Chicago,IL,10/1/2002,1.0,-87.5,41.5,372.962
915,Chicago,IL,11/1/2002,2.0,-87.5,41.5,374.682
916,Chicago,IL,12/1/2002,3.0,-87.5,41.5,375.491
917,Chicago,IL,1/1/2003,4.0,-87.5,41.5,376.051
918,Chicago,IL,2/1/2003,5.0,-87.5,41.5,376.971
919,Chicago,IL,3/1/2003,6.0,-87.5,41.5,376.178
920,Chicago,IL,4/1/2003,7.0,-87.5,41.5,376.534
921,Chicago,IL,5/1/2003,8.0,-87.5,41.5,377.161
922,Chicago,IL,6/1/2003,9.0,-87.5,41.5,376.073
923,Chicago,IL,7/1/2003,10.0,-87.5,41.5,374.716
924,Chicago,IL,8/1/2003,11.0,-87.5,41.5,374.49
925,Chicago,IL,9/1/2003,12.0,-87.5,41.5,374.485
926,Chicago,IL,10/1/2003,13.0,-87.5,41.5,376.316
927,Chicago,IL,11/1/2003,14.0,-87.5,41.5,377.183
928,Chicago,IL,12/1/2003,15.0,-87.5,41.5,377.64
929,Chicago,IL,1/1/2004,16.0,-87.5,41.5,377.423
930,Chicago,IL,2/1/2004,17.0,-87.5,41.5,377.871
931,Chicago,IL,3/1/2004,18.0,-87.5,41.5,378.306
932,Chicago,IL,4/1/2004,19.0,-87.5,41.5,378.41
933,Chicago,IL,5/1/2004,20.0,-87.5,41.5,379.148
934,Chicago,IL,6/1/2004,21.0,-87.5,41.5,378.573
935,Chicago,IL,7/1/2004,22.0,-87.5,41.5,377.311
936,Chicago,IL,8/1/2004,23.0,-87.5,41.5,375.69
937,Chicago,IL,9/1/2004,24.0,-87.5,41.5,376.788
938,Chicago,IL,10/1/2004,25.0,-87.5,41.5,377.586
939,Chicago,IL,11/1/2004,26.0,-87.5,41.5,377.621
940,Chicago,IL,12/1/2004,27.0,-87.5,41.5,378.999
941,Chicago,IL,1/1/2005,28.0,-87.5,41.5,380.174
942,Chicago,IL,2/1/2005,29.0,-87.5,41.5,379.473
943,Chicago,IL,3/1/2005,30.0,-87.5,41.5,380.295
944,Chicago,IL,4/1/2005,31.0,-87.5,41.5,380.551
945,Chicago,IL,5/1/2005,32.0,-87.5,41.5,380.716
946,Chicago,IL,6/1/2005,33.0,-87.5,41.5,380.484
947,Chicago,IL,7/1/2005,34.0,-87.5,41.5,379.324
948,Chicago,IL,8/1/2005,35.0,-87.5,41.5,378.637
949,Chicago,IL,9/1/2005,36.0,-87.5,41.5,379.291
950,Chicago,IL,10/1/2005,37.0,-87.5,41.5,379.709
951,Chicago,IL,11/1/2005,38.0,-87.5,41.5,381.2
952,Chicago,IL,12/1/2005,39.0,-87.5,41.5,382.046
953,Chicago,IL,1/1/2006,40.0,-87.5,41.5,381.976
954,Chicago,IL,2/1/2006,41.0,-87.5,41.5,382.754
955,Chicago,IL,3/1/2006,42.0,-87.5,41.5,382.699
956,Chicago,IL,4/1/2006,43.0,-87.5,41.5,382.17
957,Chicago,IL,5/1/2006,44.0,-87.5,41.5,382.62
958,Chicago,IL,6/1/2006,45.0,-87.5,41.5,381.829
959,Chicago,IL,7/1/2006,46.0,-87.5,41.5,381.477
960,Chicago,IL,8/1/2006,47.0,-87.5,41.5,380.917
961,Chicago,IL,9/1/2006,48.0,-87.5,41.5,379.879
962,Chicago,IL,10/1/2006,49.0,-87.5,41.5,381.725
963,Chicago,IL,11/1/2006,50.0,-87.5,41.5,381.958
964,Chicago,IL,12/1/2006,51.0,-87.5,41.5,383.44
965,Chicago,IL,1/1/2007,52.0,-87.5,41.5,383.82
966,Chicago,IL,2/1/2007,53.0,-87.5,41.5,384.576
967,Chicago,IL,3/1/2007,54.0,-87.5,41.5,383.064
968,Chicago,IL,4/1/2007,55.0,-87.5,41.5,384.473
969,Chicago,IL,5/1/2007,56.0,-87.5,41.5,384.607
970,Chicago,IL,6/1/2007,57.0,-87.5,41.5,383.819
971,Chicago,IL,7/1/2007,58.0,-87.5,41.5,382.884
972,Chicago,IL,8/1/2007,59.0,-87.5,41.5,383.454
973,Chicago,IL,9/1/2007,60.0,-87.5,41.5,383.369
974,Chicago,IL,10/1/2007,61.0,-87.5,41.5,382.841
975,Chicago,IL,11/1/2007,62.0,-87.5,41.5,384.761
976,Chicago,IL,12/1/2007,63.0,-87.5,41.5,385.487
977,Chicago,IL,1/1/2008,64.0,-87.5,41.5,386.205
978,Chicago,IL,2/1/2008,65.0,-87.5,41.5,386.424
979,Chicago,IL,3/1/2008,66.0,-87.5,41.5,386.397
980,Chicago,IL,4/1/2008,67.0,-87.5,41.5,386.673
981,Chicago,IL,5/1/2008,68.0,-87.5,41.5,386.45
982,Chicago,IL,6/1/2008,69.0,-87.5,41.5,385.77
983,Chicago,IL,7/1/2008,70.0,-87.5,41.5,385.43
984,Chicago,IL,8/1/2008,71.0,-87.5,41.5,383.86
985,Chicago,IL,9/1/2008,72.0,-87.5,41.5,384.146
986,Chicago,IL,10/1/2008,73.0,-87.5,41.5,385.039
987,Chicago,IL,11/1/2008,74.0,-87.5,41.5,386.949
988,Chicago,IL,12/1/2008,75.0,-87.5,41.5,387.956
989,Chicago,IL,1/1/2009,76.0,-87.5,41.5,387.881
990,Chicago,IL,2/1/2009,77.0,-87.5,41.5,388.613
991,Chicago,IL,3/1/2009,78.0,-87.5,41.5,388.197
992,Chicago,IL,4/1/2009,79.0,-87.5,41.5,387.779
993,Chicago,IL,5/1/2009,80.0,-87.5,41.5,388.358
994,Chicago,IL,6/1/2009,81.0,-87.5,41.5,388.091
995,Chicago,IL,7/1/2009,82.0,-87.5,41.5,385.251
996,Chicago,IL,8/1/2009,83.0,-87.5,41.5,386.514
997,Chicago,IL,9/1/2009,84.0,-87.5,41.5,385.964
998,Chicago,IL,10/1/2009,85.0,-87.5,41.5,386.736
999,Chicago,IL,11/1/2009,86.0,-87.5,41.5,387.823
1000,Chicago,IL,12/1/2009,87.0,-87.5,41.5,388.923
1001,Chicago,IL,1/1/2010,88.0,-87.5,41.5,390.932
1002,Chicago,IL,2/1/2010,89.0,-87.5,41.5,389.959
1003,Chicago,IL,3/1/2010,90.0,-87.5,41.5,389.432
1004,Chicago,IL,4/1/2010,91.0,-87.5,41.5,389.655
1005,Chicago,IL,5/1/2010,92.0,-87.5,41.5,390.465
1006,Chicago,IL,6/1/2010,93.0,-87.5,41.5,389.942
1007,Chicago,IL,7/1/2010,94.0,-87.5,41.5,389.854
1008,Chicago,IL,8/1/2010,95.0,-87.5,41.5,389.419
1009,Chicago,IL,9/1/2010,96.0,-87.5,41.5,388.192
1010,Chicago,IL,10/1/2010,97.0,-87.5,41.5,389.381
1011,Chicago,IL,11/1/2010,98.0,-87.5,41.5,389.509
1012,Chicago,IL,12/1/2010,99.0,-87.5,41.5,390.699
1013,Chicago,IL,1/1/2011,100.0,-87.5,41.5,391.74
1014,Chicago,IL,2/1/2011,101.0,-87.5,41.5,391.793
1015,Chicago,IL,3/1/2011,102.0,-87.5,41.5,391.319
1016,Chicago,IL,4/1/2011,103.0,-87.5,41.5,391.349
1017,Chicago,IL,5/1/2011,104.0,-87.5,41.5,390.82
1018,Chicago,IL,6/1/2011,105.0,-87.5,41.5,391.552
1019,Chicago,IL,7/1/2011,106.0,-87.5,41.5,392.044
1020,Chicago,IL,8/1/2011,107.0,-87.5,41.5,389.328
1021,Chicago,IL,9/1/2011,108.0,-87.5,41.5,389.911
1022,Chicago,IL,10/1/2011,109.0,-87.5,41.5,390.621
1023,Chicago,IL,11/1/2011,110.0,-87.5,41.5,391.411
1024,Chicago,IL,12/1/2011,111.0,-87.5,41.5,392.638
1025,Chicago,IL,1/1/2012,112.0,-87.5,41.5,393.741
1026,Chicago,IL,2/1/2012,113.0,-87.5,41.5,394.032
1027,Chicago,IL,3/1/2012,114.0,-87.5,41.5,393.14
1028,Chicago,IL,4/1/2012,115.0,-87.5,41.5,394.067
1029,Chicago,IL,5/1/2012,116.0,-87.5,41.5,394.309
1030,Chicago,IL,6/1/2012,117.0,-87.5,41.5,394.389
1031,Chicago,IL,7/1/2012,118.0,-87.5,41.5,391.897
1032,Chicago,IL,8/1/2012,119.0,-87.5,41.5,392.285
1033,Chicago,IL,9/1/2012,120.0,-87.5,41.5,392.52
1034,Chicago,IL,10/1/2012,121.0,-87.5,41.5,392.933
1035,Chicago,IL,11/1/2012,122.0,-87.5,41.5,393.985
1036,Chicago,IL,12/1/2012,123.0,-87.5,41.5,394.863
1037,Chicago,IL,1/1/2013,124.0,-87.5,41.5,394.291
1038,Chicago,IL,2/1/2013,125.0,-87.5,41.5,396.282
1039,Chicago,IL,3/1/2013,126.0,-87.5,41.5,395.936
1040,Chicago,IL,4/1/2013,127.0,-87.5,41.5,396.325
1041,Chicago,IL,5/1/2013,128.0,-87.5,41.5,395.693
1042,Chicago,IL,6/1/2013,129.0,-87.5,41.5,395.238
1043,Chicago,IL,7/1/2013,130.0,-87.5,41.5,394.3
1044,Chicago,IL,8/1/2013,131.0,-87.5,41.5,394.196
1045,Chicago,IL,9/1/2013,132.0,-87.5,41.5,393.985
1046,Chicago,IL,10/1/2013,133.0,-87.5,41.5,394.543
1047,Chicago,IL,11/1/2013,134.0,-87.5,41.5,395.867
1048,Chicago,IL,12/1/2013,135.0,-87.5,41.5,396.446
1049,Chicago,IL,1/1/2014,136.0,-87.5,41.5,396.912
1050,Chicago,IL,2/1/2014,137.0,-87.5,41.5,397.586
1051,Chicago,IL,3/1/2014,138.0,-87.5,41.5,397.583
1052,Chicago,IL,4/1/2014,139.0,-87.5,41.5,397.754
1053,Chicago,IL,5/1/2014,140.0,-87.5,41.5,397.074
1054,Chicago,IL,6/1/2014,141.0,-87.5,41.5,398.459
1055,Chicago,IL,7/1/2014,142.0,-87.5,41.5,395.682
1056,Chicago,IL,8/1/2014,143.0,-87.5,41.5,395.478
1057,Chicago,IL,9/1/2014,144.0,-87.5,41.5,395.787
1058,Chicago,IL,10/1/2014,145.0,-87.5,41.5,396.52
1059,Chicago,IL,11/1/2014,146.0,-87.5,41.5,398.179
1060,Chicago,IL,12/1/2014,147.0,-87.5,41.5,398.542
1061,Chicago,IL,1/1/2015,148.0,-87.5,41.5,398.858
1062,Chicago,IL,2/1/2015,149.0,-87.5,41.5,399.368
1063,Chicago,IL,3/1/2015,150.0,-87.5,41.5,398.966
1064,Chicago,IL,4/1/2015,151.0,-87.5,41.5,400.02
1065,Chicago,IL,5/1/2015,152.0,-87.5,41.5,399.203
1066,Chicago,IL,6/1/2015,153.0,-87.5,41.5,399.114
1067,Chicago,IL,7/1/2015,154.0,-87.5,41.5,398.596
1068,Chicago,IL,8/1/2015,155.0,-87.5,41.5,397.473
1069,Chicago,IL,9/1/2015,156.0,-87.5,41.5,398.366
1070,Chicago,IL,10/1/2015,157.0,-87.5,41.5,398.971
1071,Chicago,IL,11/1/2015,158.0,-87.5,41.5,399.178
1072,Chicago,IL,12/1/2015,159.0,-87.5,41.5,400.271
1073,Chicago,IL,1/1/2016,160.0,-87.5,41.5,401.268
1074,Chicago,IL,2/1/2016,161.0,-87.5,41.5,401.953
1075,Chicago,IL,3/1/2016,162.0,-87.5,41.5,400.905
1076,Chicago,IL,4/1/2016,163.0,-87.5,41.5,402.165
1077,Chicago,IL,5/1/2016,164.0,-87.5,41.5,402.166
1078,Chicago,IL,6/1/2016,165.0,-87.5,41.5,402.807
1079,Chicago,IL,7/1/2016,166.0,-87.5,41.5,401.285
1080,Chicago,IL,8/1/2016,167.0,-87.5,41.5,401.262
1081,Chicago,IL,9/1/2016,168.0,-87.5,41.5,400.452
1082,Chicago,IL,10/1/2016,169.0,-87.5,41.5,400.657
1083,Chicago,IL,11/1/2016,170.0,-87.5,41.5,402.001
1084,Chicago,IL,12/1/2016,171.0,-87.5,41.5,402.757
1085,Chicago,IL,1/1/2017,172.0,-87.5,41.5,403.943
1086,Chicago,IL,2/1/2017,173.0,-87.5,41.5,403.877
1087,Chicago,IL,3/1/2017,174.0,-87.5,41.5,403.386
1088,Chicago,IL,4/1/2017,175.0,-87.5,41.5,403.565
1089,Chicago,IL,5/1/2017,176.0,-87.5,41.5,404.071
1090,Chicago,IL,6/1/2017,177.0,-87.5,41.5,404.678
1091,Chicago,IL,7/1/2017,178.0,-87.5,41.5,402.971
1092,Chicago,IL,8/1/2017,179.0,-87.5,41.5,401.009
1093,Chicago,IL,9/1/2017,180.0,-87.5,41.5,402.733
1094,Chicago,IL,10/1/2017,181.0,-87.5,41.5,403.113
1095,Chicago,IL,11/1/2017,182.0,-87.5,41.5,404.101
1096,Chicago,IL,12/1/2017,183.0,-87.5,41.5,405.304
1097,Chicago,IL,1/1/2018,184.0,-87.5,41.5,405.649
1098,Chicago,IL,2/1/2018,185.0,-87.5,41.5,404.923
1099,Chicago,IL,3/1/2018,186.0,-87.5,41.5,406.132
1100,Chicago,IL,4/1/2018,187.0,-87.5,41.5,405.365
1101,Chicago,IL,5/1/2018,188.0,-87.5,41.5,406.318
1102,Chicago,IL,6/1/2018,189.0,-87.5,41.5,405.857
1103,Chicago,IL,7/1/2018,190.0,-87.5,41.5,405.176
1104,Chicago,IL,8/1/2018,191.0,-87.5,41.5,404.549
1105,Chicago,IL,9/1/2018,192.0,-87.5,41.5,404.602
1106,Chicago,IL,10/1/2018,193.0,-87.5,41.5,404.973
1107,Chicago,IL,11/1/2018,194.0,-87.5,41.5,405.072
1108,Chicago,IL,12/1/2018,195.0,-87.5,41.5,407.481
1109,Chicago,IL,1/1/2019,196.0,-87.5,41.5,407.056
1110,Chicago,IL,2/1/2019,197.0,-87.5,41.5,406.956
1111,Chicago,IL,3/1/2019,198.0,-87.5,41.5,407.944
1112,Chicago,IL,4/1/2019,199.0,-87.5,41.5,408.052
1113,Chicago,IL,5/1/2019,200.0,-87.5,41.5,407.541
1114,Chicago,IL,6/1/2019,201.0,-87.5,41.5,407.532
1115,Chicago,IL,7/1/2019,202.0,-87.5,41.5,408.366
1116,Chicago,IL,8/1/2019,203.0,-87.5,41.5,406.565
1117,Chicago,IL,9/1/2019,204.0,-87.5,41.5,407.095
1118,Chicago,IL,10/1/2019,205.0,-87.5,41.5,406.822
1119,Chicago,IL,11/1/2019,206.0,-87.5,41.5,407.236
1120,Chicago,IL,12/1/2019,207.0,-87.5,41.5,409.951
1121,Chicago,IL,1/1/2020,208.0,-87.5,41.5,410.108
1122,Chicago,IL,2/1/2020,209.0,-87.5,41.5,409.132
1123,Chicago,IL,3/1/2020,210.0,-87.5,41.5,410.758
1124,Chicago,IL,4/1/2020,211.0,-87.5,41.5,410.081
1125,Chicago,IL,5/1/2020,212.0,-87.5,41.5,410.266
1126,Chicago,IL,6/1/2020,213.0,-87.5,41.5,411.65
1127,Chicago,IL,7/1/2020,214.0,-87.5,41.5,408.903
1128,Chicago,IL,8/1/2020,215.0,-87.5,41.5,408.443
1129,Chicago,IL,9/1/2020,216.0,-87.5,41.5,408.168
1130,Chicago,IL,10/1/2020,217.0,-87.5,41.5,408.927
1131,Chicago,IL,11/1/2020,218.0,-87.5,41.5,410.569
1132,Chicago,IL,12/1/2020,219.0,-87.5,41.5,411.489
1133,Chicago,IL,1/1/2021,220.0,-87.5,41.5,411.413
1134,Chicago,IL,2/1/2021,221.0,-87.5,41.5,411.411
1135,Chicago,IL,3/1/2021,222.0,-87.5,41.5,412.45
1136,Chicago,IL,4/1/2021,223.0,-87.5,41.5,412.363
1137,Chicago,IL,5/1/2021,224.0,-87.5,41.5,412.454
1138,Chicago,IL,6/1/2021,225.0,-87.5,41.5,412.902
1139,Chicago,IL,7/1/2021,226.0,-87.5,41.5,410.603
1140,Chicago,IL,8/1/2021,227.0,-87.5,41.5,411.808
1141,Minneapolis,MN,9/1/2002,0.0,-93.5,45.5,372.964
1142,Minneapolis,MN,10/1/2002,1.0,-93.5,45.5,373.543
1143,Minneapolis,MN,11/1/2002,2.0,-93.5,45.5,374.979
1144,Minneapolis,MN,12/1/2002,3.0,-93.5,45.5,376.105
1145,Minneapolis,MN,1/1/2003,4.0,-93.5,45.5,377.758
1146,Minneapolis,MN,2/1/2003,5.0,-93.5,45.5,377.15
1147,Minneapolis,MN,3/1/2003,6.0,-93.5,45.5,377.393
1148,Minneapolis,MN,4/1/2003,7.0,-93.5,45.5,377.372
1149,Minneapolis,MN,5/1/2003,8.0,-93.5,45.5,377.663
1150,Minneapolis,MN,6/1/2003,9.0,-93.5,45.5,376.026
1151,Minneapolis,MN,7/1/2003,10.0,-93.5,45.5,374.598
1152,Minneapolis,MN,8/1/2003,11.0,-93.5,45.5,375.325
1153,Minneapolis,MN,9/1/2003,12.0,-93.5,45.5,375.067
1154,Minneapolis,MN,10/1/2003,13.0,-93.5,45.5,376.261
1155,Minneapolis,MN,11/1/2003,14.0,-93.5,45.5,377.956
1156,Minneapolis,MN,12/1/2003,15.0,-93.5,45.5,378.437
1157,Minneapolis,MN,1/1/2004,16.0,-93.5,45.5,378.792
1158,Minneapolis,MN,2/1/2004,17.0,-93.5,45.5,378.741
1159,Minneapolis,MN,3/1/2004,18.0,-93.5,45.5,378.961
1160,Minneapolis,MN,4/1/2004,19.0,-93.5,45.5,379.279
1161,Minneapolis,MN,5/1/2004,20.0,-93.5,45.5,378.855
1162,Minneapolis,MN,6/1/2004,21.0,-93.5,45.5,378.272
1163,Minneapolis,MN,7/1/2004,22.0,-93.5,45.5,376.544
1164,Minneapolis,MN,8/1/2004,23.0,-93.5,45.5,375.639
1165,Minneapolis,MN,9/1/2004,24.0,-93.5,45.5,376.76
1166,Minneapolis,MN,10/1/2004,25.0,-93.5,45.5,378.04
1167,Minneapolis,MN,11/1/2004,26.0,-93.5,45.5,379.212
1168,Minneapolis,MN,12/1/2004,27.0,-93.5,45.5,380.072
1169,Minneapolis,MN,1/1/2005,28.0,-93.5,45.5,379.658
1170,Minneapolis,MN,2/1/2005,29.0,-93.5,45.5,380.629
1171,Minneapolis,MN,3/1/2005,30.0,-93.5,45.5,381.635
1172,Minneapolis,MN,4/1/2005,31.0,-93.5,45.5,380.525
1173,Minneapolis,MN,5/1/2005,32.0,-93.5,45.5,380.501
1174,Minneapolis,MN,6/1/2005,33.0,-93.5,45.5,380.279
1175,Minneapolis,MN,7/1/2005,34.0,-93.5,45.5,379.694
1176,Minneapolis,MN,8/1/2005,35.0,-93.5,45.5,378.28
1177,Minneapolis,MN,9/1/2005,36.0,-93.5,45.5,378.689
1178,Minneapolis,MN,10/1/2005,37.0,-93.5,45.5,380.01
1179,Minneapolis,MN,11/1/2005,38.0,-93.5,45.5,381.088
1180,Minneapolis,MN,12/1/2005,39.0,-93.5,45.5,382.353
1181,Minneapolis,MN,1/1/2006,40.0,-93.5,45.5,382.374
1182,Minneapolis,MN,2/1/2006,41.0,-93.5,45.5,383.827
1183,Minneapolis,MN,3/1/2006,42.0,-93.5,45.5,383.313
1184,Minneapolis,MN,4/1/2006,43.0,-93.5,45.5,383.339
1185,Minneapolis,MN,5/1/2006,44.0,-93.5,45.5,382.66
1186,Minneapolis,MN,6/1/2006,45.0,-93.5,45.5,382.743
1187,Minneapolis,MN,7/1/2006,46.0,-93.5,45.5,381.155
1188,Minneapolis,MN,8/1/2006,47.0,-93.5,45.5,380.279
1189,Minneapolis,MN,9/1/2006,48.0,-93.5,45.5,379.977
1190,Minneapolis,MN,10/1/2006,49.0,-93.5,45.5,382.398
1191,Minneapolis,MN,11/1/2006,50.0,-93.5,45.5,382.963
1192,Minneapolis,MN,12/1/2006,51.0,-93.5,45.5,384.212
1193,Minneapolis,MN,1/1/2007,52.0,-93.5,45.5,384.204
1194,Minneapolis,MN,2/1/2007,53.0,-93.5,45.5,384.993
1195,Minneapolis,MN,3/1/2007,54.0,-93.5,45.5,383.989
1196,Minneapolis,MN,4/1/2007,55.0,-93.5,45.5,384.706
1197,Minneapolis,MN,5/1/2007,56.0,-93.5,45.5,383.958
1198,Minneapolis,MN,6/1/2007,57.0,-93.5,45.5,384.072
1199,Minneapolis,MN,7/1/2007,58.0,-93.5,45.5,383.16
1200,Minneapolis,MN,8/1/2007,59.0,-93.5,45.5,382.26
1201,Minneapolis,MN,9/1/2007,60.0,-93.5,45.5,382.798
1202,Minneapolis,MN,10/1/2007,61.0,-93.5,45.5,383.481
1203,Minneapolis,MN,11/1/2007,62.0,-93.5,45.5,385.073
1204,Minneapolis,MN,12/1/2007,63.0,-93.5,45.5,385.851
1205,Minneapolis,MN,1/1/2008,64.0,-93.5,45.5,386.733
1206,Minneapolis,MN,2/1/2008,65.0,-93.5,45.5,387.127
1207,Minneapolis,MN,3/1/2008,66.0,-93.5,45.5,387.419
1208,Minneapolis,MN,4/1/2008,67.0,-93.5,45.5,387.505
1209,Minneapolis,MN,5/1/2008,68.0,-93.5,45.5,386.939
1210,Minneapolis,MN,6/1/2008,69.0,-93.5,45.5,385.193
1211,Minneapolis,MN,7/1/2008,70.0,-93.5,45.5,384.08
1212,Minneapolis,MN,8/1/2008,71.0,-93.5,45.5,384.411
1213,Minneapolis,MN,9/1/2008,72.0,-93.5,45.5,384.364
1214,Minneapolis,MN,10/1/2008,73.0,-93.5,45.5,385.435
1215,Minneapolis,MN,11/1/2008,74.0,-93.5,45.5,387.186
1216,Minneapolis,MN,12/1/2008,75.0,-93.5,45.5,388.217
1217,Minneapolis,MN,1/1/2009,76.0,-93.5,45.5,389.058
1218,Minneapolis,MN,2/1/2009,77.0,-93.5,45.5,388.892
1219,Minneapolis,MN,3/1/2009,78.0,-93.5,45.5,388.865
1220,Minneapolis,MN,4/1/2009,79.0,-93.5,45.5,388.662
1221,Minneapolis,MN,5/1/2009,80.0,-93.5,45.5,388.304
1222,Minneapolis,MN,6/1/2009,81.0,-93.5,45.5,387.281
1223,Minneapolis,MN,7/1/2009,82.0,-93.5,45.5,386.113
1224,Minneapolis,MN,8/1/2009,83.0,-93.5,45.5,386.887
1225,Minneapolis,MN,9/1/2009,84.0,-93.5,45.5,386.303
1226,Minneapolis,MN,10/1/2009,85.0,-93.5,45.5,387.541
1227,Minneapolis,MN,11/1/2009,86.0,-93.5,45.5,388.063
1228,Minneapolis,MN,12/1/2009,87.0,-93.5,45.5,389.752
1229,Minneapolis,MN,1/1/2010,88.0,-93.5,45.5,390.568
1230,Minneapolis,MN,2/1/2010,89.0,-93.5,45.5,390.481
1231,Minneapolis,MN,3/1/2010,90.0,-93.5,45.5,390.43
1232,Minneapolis,MN,4/1/2010,91.0,-93.5,45.5,390.271
1233,Minneapolis,MN,5/1/2010,92.0,-93.5,45.5,390.246
1234,Minneapolis,MN,6/1/2010,93.0,-93.5,45.5,389.912
